0,783472696041933    4,9942919967227    0
4,13324486558368    -3,50274726452639E-310    0
1,31754714554723E-38    -1,02781064647031E-270    0
-2,37351165168851    -2,39553748312834E-19    0
-4,31550195529693    3,416651636902E-77    0
-3,54656570139451    -2,30126130420248    0
-1,87786227835349E-154    2,28263177316758    0
-1,2212136527227E-19    1,25600955072912    0
0,912225647574929    0,763925132596338    0
4,26246659991955    -1,26802251500503    0
3,43982718500501    -3,18024222191631    0
-2,42931304336065    -3,16821075305801    0
2,51976254114968    -2,16198920984649E-77    0
2,21120751772668    1,25600955072911    0
-7,77293600268986E-39    -1,24219954948609E-19    0
-7,25921104282934E-39    -1,88567648817386    0
-4,52699848203852    4,46610166137731    0
2,51925537543211E-154    -1,85307757457485    0
0,907033815424156    3,98772908541417E-75    0
1,6675272945488    -4,54398668609608    0
2,34789279814034E-309    -3,56923893748932    0
4,46012661547842    3,04145371767485    0
2,34805995355175E-309    -3,37002374304861    0
-2,43664238038481    -4,7722735496307    0
0,403760291270737    -2,52569616941773    0
2,64699677091391    -1,28160349739456    0
-0,819205950442761    0,0204040228929643    0
2,64308122864735    3,06320736329524    0
-3,8918514172043    1,77311417049899E-19    0
-0,781860987879365    0,93613385059794    0
-0,0114202764299337    2,27199330741738    0
2,38967305017022    -1,85328092046093    0
-0,662177734531017    -1,26592275386852E-19    0
1,79926153716367E-154    -1,20840574100793    0
-2,75682090705549    -6,2160488517903E-10    0
0,633626692946422    4,51682816237063    0
2,15521448626595E-154    -1,20084397891769    0
-0,785766977812243    2,86164912411817    0
-3,56494003890849E-59    -4,81585267926317    0
-1,02557799012315    -0,577378187846305    0
-3,55601371455966E-59    -4,82213468449144    0
-3,99646841066612    3,06307636016707    0
-0,543268688379754    2,30952140232961    0
0,228348139480641    -1,81796042876539    0
3,13091009750469    -3,87765457246894    0
6,80542994414703E-78    -1,18169310367696    0
-2,17460753059622E-154    -0,592786829839844    0
-3,69247386851363E-154    1,96220117333555E-77    0
-0,223774913057119    3,69220246034311    0
3,78698387592425    -4,25826578049958    0
-0,449900596959971    -3,35495262842488    0
1,06949642247613    -2,35963805013037    0
0,0801894575365709    0,00859873797045509    0
1,8518081091477E-77    3,27361042098131    0
-0,662110967747324    0,538394045087066    0
-6,13931523018947E-10    2,84934725296571    0
-2,65205360035103E-73    -3,27050301422355    0
2,22863291261188    -1,95866909349606E-77    0
-2,17522834720524E-154    -3,26791359682231    0
0,303926139745827    0,480583480317418    0
1,97839013566414E-77    2,66433338790998    0
-3,56148428937452    -0,42280209200559    0
-2,09821754573889E-154    -2,66433335769992    0
-3,61475250063287    -1,52849202662364E-154    0
3,62699135054027E-154    0,480416666327502    0
-2,30896781569568    -1,54429123169903E-19    0
2,64057017982624E-154    -2,892257030451E-154    0
-2,22863273545493    4,78740202717932    0
-2,65627633403836E-154    1,51301370420203    0
2,44905876999608E-154    1,57269928973508E-308    0
4,67099712937902    -1,17646124304112    0
-4,59829232465597    -0,424428365869207    0
-2,45599523607581    -2,86937346345666    0
-2,23044004561887    -4,78740201897123    0
1,99213813945893E-154    -4,25275925682148E-05    0
3,15628569843755    -0,794413501405093    0
0,126566022570167    0,288363467429499    0
-6,04660654476302E-10    -0,288165549161163    0
-4,59828999976005    0,456023100626666    0
6,04662949390055E-10    0,479279609389206    0
-1,52201343080242E-154    2,81357915225945E-118    0
2,90443306108087E-154    -3,52924334282487    0
-1,51002404662061E-154    0,409197474199031    0
-0,527131019386923    1,992643684117    0
1,20593349272662    -0,189767285041581    0
-1,83483158768225E-154    4,4888157371101    0
2,39181378269187    -0,250402032186007    0
3,51340797067142    -4,34569770906427    0
1,05716020322908    0,42249287337501    0
4,92025255556635    0,0116194811413708    0
-1,25487972251147E-38    -1,68875194955838E-76    0
-2,67813714973234    0,639822064762854    0
3,35531174326193    -1,14314333076644    0
3,51983307384559    -4,35914348319986    0
-1,98508902420884E-19    -4,18437819701285E-77    0
2,67813548756212    4,8448200748419    0
1,53958375608854E-308    4,1836057359455E-77    0
0,00911392143006486    -0,23931795576217    0
-1,26719440132533E-38    -3,74451314784905    0
-0,00912454584193098    1,03247856447772    0
1,98486299896097E-19    3,48680112381863    0
-4,488823796145E-309    -0,271713753001569    0
-3,898728855889    3,03251313170248    0
0,669566280843052    4,19237609449419    0
-2,85896174375928    -9,62601339105794E-39    0
-3,97268216265319    1,39755846908762    0
-3,52959027769818    0,733609550026635    0
-1,99545103214969    3,25642492994902    0
3,52959027769818    1,12853106007477E-09    0
-1,52222822569419    0,298717001563039    0
2,33562365126639    1,63778136532652    0
0,424371738392859    -2,37725453959787E-75    0
3,43868792915647    1,31389829974627    0
-1,61198944152796    -0,422296111412564    0
-3,11491797752827    0,0159718698957071    0
-2,73222025994986    -3,04081154422178    0
-2,85783521093753    9,98281035310396E-39    0
-1,22278475786422    1,53259960772206    0
2,87694276959589E-154    1,00029291864498    0
2,93613368083543    1,70583185242824    0
-2,87267878164629    -0,43727275857892    0
-3,4386879293575    -1,26453527781162    0
4,1690228918701E-05    7,58252772975155E-10    0
4,92418578592005    0,01785313541515    0
2,50517929129586    -4,96322470764061E-05    0
2,51520972704217    0,359675226250056    0
-0,247631721531465    -1,99909023520272    0
-2,99055247538075    -1,18535378315016    0
4,37737204363938    -3,04781735468913    0
-3,96208869459738    2,20683678272499    0
-3,43868939505433    2,86614959203234E-154    0
-0,0694236687514318    -1,74519871650941    0
1,61255431969589    1,66409897921129E-19    0
1,72186877425848    -0,397768442612937    0
3,76502990475788    -2,31454874571938E-30    0
-4,65672815551112    2,98397174748579    0
-0,939160960186868    -1,36263035786173    0
4,65672815551086    2,09196250641502    0
3,41645580464182    0,441535628919575    0
-2,06803906736103    2,4102951828785E-154    0
-4,95955741496736    -1,1958088122305E-19    0
-3,50689783948931    -4,72601893369652    0
2,6918108172575E-308    0,236086676386749    0
0,287060509762527    -4,04549939513463    0
0,213573139360517    0,732274002208475    0
0,807444975578627    -0,77000383657669    0
-1,53636669995727    1,16586819605884    0
-0,287023253585485    -4,4339021243046    0
1,98988994661887    1,45671966044418    0
-3,44909251757462    -6,49994102424081E-05    0
-5,48538023081016E-10    -0,827445544222109    0
1,77159740918262    -2,038614024737    0
4,44939760301539    -8,1871762864519E-34    0
1,59825756543259    4,2598013490234    0
-1,90622399147115E-154    -7,31849172572749E-39    0
-0,642684724652901    -4,40871764761895    0
-2,71250326079899    1,43824698893586    0
-3,54451694921608    1,72375551272359    0
-1,75714992492106E-154    -3,51146942346704E-154    0
-2,15858033525904    6,49994390466849E-05    0
-7,33111095776959E-39    -4,89502205089435    0
3,54417754264996    1,13405502772104E-19    0
-1,07092363076442E-09    2,37512684183966    0
-0,705928147067925    -0,0163421457936783    0
-3,15710946643657    -3,47345229167186    0
1,78687932611556E-09    3,12745334892285    0
7,2851408615043E-155    -1,37959242862764E-38    0
5,32547513707059E-10    2,5905424997071    0
-4,69241237823407    -4,11972671240555    0
-0,308500505386769    -0,0751025955965469    0
-2,21262594364106    9,18362437709573E-39    0
3,15530121007715    0,876318718132527    0
4,73412250217359    -0,0183380990955763    0
-9,77228712555183E-10    3,09912733948969E-18    0
-1,57643708365423    1,29433777760634    0
0,0164373678091505    1,04578714701257    0
1,0359553306686E-09    -5,05685406025651E-10    0
-9,77131104712585E-10    -1,75180363783231    0
-1,76296789476588E-154    -0,76623868931522    0
2,50391158780602E-290    4,23010271938061    0
-6,82070495677506E-15    3,14120454362385    0
-1,59507582737209    -0,0169687643894576    0
0,243888471107392    -0,484525153553335    0
0,240196005650394    9,76062805648269E-57    0
2,21337370681765    -1,14840774541204E-38    0
5,10391662957361E-10    -9,76058452925468E-57    0
-2,83971535714832    -2,10108409398235    0
-1,79238857157282E-19    -3,05242895543218E-10    0
-4,41401041284352    -4,10259988985668    0
-1,45063340907241    -0,914533611347216    0
-2,88330054380276    -1,95612624212645    0
3,97934736613482E-05    -3,03511895051916    0
-2,10320387367231    1,67432442112134E-19    0
1,45010219255933    -3,73772928898117    0
-2,10320383610719    -1,67432442112134E-19    0
1,91817984953483    -2,12083717920871E-19    0
0,749446252768125    -6,03804969829505E-05    0
1,45010218820561    4,10259988402586    0
-1,52956787745958E-19    1,65490468808212    0
0,862434585091854    -2,68118857785566E-154    0
-3,88258137585745E-07    -0,955428339520203    0
0,59082377888966    -0,835429781992641    0
0,959250421074207    -1,66597801158628E-08    0
2,26391247662737    -3,14400029082243E-77    0
1,72970080396827E-154    4,09657334401113    0
-3,55573912400452    0,302418546476219    0
0,449015565892712    2,93602067770003E-154    0
-3,52103153640452    -1,70923262016368    0
1,44932323655801    2,87287741791254    0
1,44255038446068E-38    2,90850949812902    0
7,53284457780168E-05    -1,39689367276636    0
2,07154060218111    -4,83950602907455    0
-0,850973482142642    -1,72118089391372    0
0,131982427534374    -1,42979427249474    0
-1,13075060414511    -1,14913866223288    0
1,25538451342846E-38    3,31053247555883    0
-1,00591867976166    0,668574050796851    0
0,131982427548704    -0,656283662754871    0
1,19769680648481    -0,181309184681232    0
0,898871210978234    3,04689861243275    0
8,57231428895322E-07    -7,95125014221641E-154    0
0,131982427544838    2,33885566694187E-77    0
3,53052497713576    0,302469126778488    0
3,66330284990577    -9,78349222202066E-174    0
1,7297007910421E-154    3,02581891102975    0
-2,47862579765665    2,51243470125861    0
2,50823863324258E-77    3,93737035288353    0
0,63180711753729    1,04275881433392E-19    0
-3,78043244074399    2,30560083282433    0
0,154550953325246    3,00429315460175    0
-1,99186907706403E-77    -2,06365579969459    0
-0,631657532527524    2,48581320395519E-20    0
3,74633940290401    3,0400574730074    0
-1,11397453668223    2,07459812274301    0
-2,27583606198378    1,20204021414896    0
-0,313021915644883    0,366116936954724    0
-2,67075521328322E-19    4,43977576414829E-154    0
1,5160374347    0,837386536331068    0
0,636419563384923    -4,21677796133643    0
-1,80167237799876    -2,13002411668869E-154    0
2,91908673845189    0,729708409654482    0
1,79561864227032    -0,854842902461765    0
1,75115851040217    0,854935428075943    0
-1,42937988807884    0,258854801720758    0
1,07221032241212    0,247509398147233    0
0,93447763697306    1,10796443594462E-19    0
-1,08710220576143    0,868986721554295    0
1,51855405487898E-19    -1,53806286848285    0
-0,837937533057363    -2,09840040777645E-154    0
3,5913140741835    0,139127074602965    0
-4,40994443317544    -2,0864212734044    0
-4,98608627416183    4,953844249227    0
4,80218102841422    3,37416109059862    0
2,27582782539738E-37    2,51663906821865E-154    0
-3,81121226144406    3,05936378284913    0
0,605150632066488    -0,30466589375974    0
-0,0546079439273303    4,42800009416524    0
0,325422908039241    -0,628922161339765    0
1,39225171043635    -2,06235757077223    0
-0,571198618614548    0,837069381006938    0
2,91908692597932    -1,40264442925505    0
2,08548519937072E-154    -0,651417576057378    0
1,13009090089274E-19    4,68097839729121    0
4,21329395133337    -0,97083627819248    0
-1,82763003337771    -2,45519119904813    0
6,41544375046419E-05    5,10820994749865E-10    0
-1,66934483063843    -0,209269548282101    0
-2,490970933573    1,65465385541069    0
4,16929952075236    1,58419056600438    0
2,62170208745156E-19    0,653781989545159    0
3,22442511979822    -2,04454324289231E-15    0
0,000896264673014298    4,3001201290795    0
1,26285890277336E-75    -1,56642488405879E-19    0
-0,454408335179587    -0,5177552101431    0
-4,77543704201255    1,7688557243953    0
3,09481174601346    -4,85648777479098    0
0,332043642805859    2,54205905613599    0
2,2030555744746E-19    0,0204296714704957    0
4,23962760747433    -2,04379667306061E-15    0
0,135075117923641    -1,51946372933106    0
-4,17157542168062E-77    0,104926299226116    0
2,16364513784208    -2,46270747360919E-154    0
1,58096029518453    1,14529480720256    0
2,3935533984951    0,167431336360786    0
-0,210762135926899    -2,04417457662149E-15    0
-4,42761589577209    2,50235990794303    0
-1,15891729480496E-308    -6,71756548666214E-10    0
-1,96236676395051    2,09918818568747    0
-4,19124445677327    -0,0204221559690021    0
4,17495465709426    2,62970121534957    0
-3,04918799944624E-154    -2,49127799830134    0
1,39230026186554    1,39462147205818    0
1,11691624767434E-308    -1,16091983763879    0
4,16044856175074    3,87971397558207    0
3,70139636959949    -1,19892797132648E-38    0
-0,838105531388132    4,84869283250763E-20    0
4,46544353194113E-309    0,270746261228043    0
-0,15358967835575    0,138277703690989    0
-2,19890289835514E-154    -7,4814315881426E-39    0
0,227689186855008    1,94482439632088    0
2,44815287289766    6,97457843220185E-309    0
-0,227689186864402    -1,94482439632127    0
-0,624341203402939    4,84914116528344E-20    0
1,39224062224028    2,28817785937605    0
4,94723605920898    -3,11464334685377    0
0,69895655647803    -4,58544998704728    0
1,63893971701236    -1,26367684829755E-154    0
5,57023548130067E-10    7,32990153565652E-146    0
3,9268684056247    3,46265131379609E-77    0
1,30185404989513E-19    -3,32111248791808    0
1,64458551753526    2,41369651662364E-309    0
0,181590594533119    1,73885433612684    0
2,89747046678002    0,43176597704406    0
4,92837734982761    4,18958850443869    0
3,13887613738833    4,07635574876328    0
-2,71704646444467E-154    2,29767498791807    0
2,2371867333496E-236    3,48424876503842    0
-0,181343388907788    0,308607251077671    0
-3,07675070603063    0,132306697326833    0
4,49818574787933    2,72899475573191E-10    0
3,92302924969944    2,38545699854635    0
0,0142303259793764    0,308725808999978    0
1,37804583575596E-38    -0,93426210616338    0
4,49818574788411    2,46294561448979E-10    0
-4,68641553984145    0,082911035103972    0
-3,86216565448337    1,47317259203937    0
0,866431363796086    0,247616767435889    0
1,98834470855491E-36    1,17854363767712    0
-0,678968476926799    3,93995357860809    0
-1,29660747981656E-19    -4,17670988332283    0
-3,37475806039612    -0,0106075103638335    0
-0,955924878807701    -3,4914823520388E-05    0
1,88954619855439E-154    -1,0411358743068    0
2,10175663357098E-308    1,4630996899754    0
2,51961812727135    -4,57871969448766    0
-1,42480077403497    -3,71730890541424    0
0,913886168778517    -0,709655520533222    0
-0,568666837021283    0,180429244329167    0
0,175848854438627    1,19981406469806    0
2,54383874942725    -7,60429245866114E-39    0
-3,07368662708198    1,20142068104952    0
-0,299120096574123    0,0828168661971821    0
4,88991790155404    -0,327350634912837    0
-0,948609692544498    -3,49150923864401E-05    0
-5,63948665719619E-59    -6,02202185108454E-10    0
-2,8091839884215E-19    0,0829997944517334    0
-4,18189549331482    4,38926721876378    0
2,59101490451371    -0,46151142806601    0
3,29700060585786    0,0100882346848272    0
-1,6933440174506    0,427976531136358    0
4,03358289430553    2,38129598170648E-19    0
1,99482618691159    1,19998088773526    0
3,09093442069212    -0,493053489389504    0
1,72846115973243    5,22432289239289E-05    0
2,20771058647097    1,10472642377351E-308    0
-2,14316687678182    1,54666132132828    0
1,5956411531415E-20    -1,02229316465088    0
0,963863662614762    2,0040589855527    0
-2,19799773478906E-19    3,37950656373464    0
-8,89642067499702E-39    3,73888156373464    0
3,70700271611441    -2,22791464980128E-308    0
-0,956040581972736    -2,56803070222661    0
2,34105261250572    -0,211514135749888    0
-2,2492798017751E-18    9,71348865262918E-39    0
-1,78708085709494    2,52459638424774E-05    0
0,0304767763820513    2,78946838785317E-154    0
-4,54906167441837    -2,75043341475916    0
5,38610585815288E-10    1,22248865596445    0
1,01194433677579E-38    -0,0851760046895016    0
0,50023450772289    -2,59896535755157E-19    0
-0,153876924450737    3,98497557404446    0
-0,00213178883394967    4,89369764299976    0
1,53439591829956E-19    -1,51108120891959E-154    0
4,5718595257948    0,979773833407785    0
-4,75026454299237    -0,447891768404512    0
-0,220347864190279    0,564811167404657    0
-0,376976596049702    7,63242063935395E-309    0
0,958964520114924    3,05021603836517    0
4,78791438759552    3,11612789398344    0
0,279319121166747    -0,564799902611123    0
4,99723293818404    4,2408607291248    0
-0,21032276805971    4,89363007458929    0
1,2791029037311    -1,02106051031566E-299    0
1,40248210437203E-38    -4,22621638804554E-77    0
-6,93896150516495E-05    3,38824890316675    0
-3,0698132505333    3,32287829304401    0
1,26586714030426    4,83869187838528    0
-0,528807106861625    -2,94329026488155E-77    0
1,33215044352903E-38    3,12353750943335    0
-2,70061062777693E-19    -0,408390578212985    0
3,9254541587559E-154    3,4530331839123    0
0,50865858421537    2,59717382378592    0
4,99041217844487    7,63242060440898E-309    0
-8,3208684372993E-39    -0,233625122764028    0
1,47132710350602    -3,3640696620093    0
1,39836040779671E-38    3,84129339007842    0
1,58695877861669E-38    0,576432997695613    0
2,14264587003274E-19    2,29837770270899    0
-3,41347442931409E-77    0,00831191315658374    0
-1,47132689010398    -3,10902874771759    0
1,27910378186387    5,29249979832356E-300    0
1,40882688789845    1,02076279854992E-299    0
-1,27888430516243    2,91909640127827E-77    0
1,27900121848632    1,02076279828946E-299    0
-1,46177624250058    3,36401953427258    0
-2,950018534558    1,4222019894152    0
-1,47411781216141    -1,72286562293075E-19    0
-2,77636222958531    -3,85691983735374    0
1,27900121387649    1,63943501199641E-303    0
-1,27872020477897    2,71072882534758E-308    0
1,27796051750427    -1,64721410884289E-299    0
0,0185394365825244    -4,57933898439183    0
-3,72955604211436E-154    -1,80049458517685E-154    0
0,0185470804280715    -4,82025237551365    0
2,76345527343726    2,61587782254171    0
-1,22783843887636    -3,71435134246821    0
1,8776083756529    -1,33035039358323    0
1,10343017317514    -9,04041955628783E-309    0
-1,53750926444884    -1,62947737454873    0
-1,88477796167714    -2,35697380580603    0
-0,0849305080068376    1,62951142476537    0
2,32489481909461    -1,91638429263056E-19    0
-5,90015204505278E-154    4,53069788063651E-77    0
-0,726020068299417    -0,21371185350691    0
-2,33443515716793    1,10169771651255E-09    0
0,753308145992493    4,62215614780469E-135    0
3,08908016331917    -2,04702151391337E-308    0
1,60636914710449    0,0109881787765082    0
4,99847748782415    -1,70915824656284    0
-3,17732021127703    4,61655635540641E-135    0
-0,00792040666445052    -3,70827641471832    0
-4,31360081303191E-77    -3,95434655027862E-77    0
0,0883206772901954    1,01661941322976E-38    0
-6,00871615477358E-20    4,62926573198561E-135    0
1,08997827118589E-137    2,01033493552331E-19    0
2,39746374726747    -4,66059853666383    0
0,0243532344019562    4,21974155748176E-135    0
-3,36910836093252    -2,67058719313362    0
1,57046865185584    1,51958853897234E-308    0
3,07945743311735    -1,42529972777981E-38    0
-4,84621451229146    -3,17479572004456E-135    0
-1,40416297818244    1,36306590698702    0
1,77140948262756    3,02311195312774    0
-2,44957893502413    0,472157913190513    0
0,996100463905266    -4,63863573133615E-135    0
2,3974637394193    4,66920783061995    0
-0,999702595634104    1,59752083304938E-308    0
-3,87328732131737    -1,89533125931034    0
0,999702595634076    -1,59755266362344E-308    0
2,8199234687816    -0,855558970083323    0
2,53970565625454    -2,46165674038945    0
-1,13703748724562E-38    -1,49051488180399    0
1,41240768684185E-308    0,00897346508258366    0
0,994088247713564    -4,24551241075259    0
-2,37735018606148E-154    -4,24571470649295    0
2,64645330147981    0,855558970079557    0
3,84285698064484    -3,7076633939057    0
2,91593600772012    1,51500073598805    0
0,150134917575061    -4,38165593854659    0
3,71883851919529E-05    3,82665414774169    0
-2,91593600772012    -2,22045651436114    0
2,04137028221248E-60    2,14879840043772    0
2,44616181045305E-154    -3,14958895291704E-116    0
2,91590316489085    -1,51769990893029    0
1,41289025186064E-308    -0,00964573107756796    0
1,80630168981874E-19    -1,34176860576779    0
2,29665453790143E-154    -1,35847729600675    0
-4,2140673562865    3,18395463144488    0
2,83681511624977    -7,93775451769373E-10    0
-0,0122993679201875    -0,220765578780026    0
3,27032213427103    0,215183749338095    0
4,21406833016813    -3,44293998940951    0
0,774176144890437    -1,52361432788849    0
-0,591107856754088    -1,59643654088583    0
-0,344206802802722    -2,09387975636435    0
-3,270322290063    3,23473709629195    0
-1,70250993926126E-232    6,5984687471262E-05    0
-4,11327639625866    9,85037714986443E-309    0
-1,488430647408    -0,0118678027036534    0
-0,884106982941258    0,798775803366113    0
1,01341832658766    2,07090704099783    0
-3,87699700839678    6,74032192660567E-19    0
-3,2572540553426E-154    -1,00684642604487E-09    0
-3,8769970009462    9,21136960948392E-19    0
-0,613076799776441    -1,41412737819075    0
1,95818871739799E-19    2,16804688001243    0
-0,91485929227872    0,595036453592601    0
-4,11327562669967    -1,75986493786791    0
2,2805456781195    2,07090995512546    0
-2,35186129481392    1,08689229603666    0
3,06087906687052    4,49280881882928    0
2,35041545596932    3,21650818440162    0
1,2847442473435E-38    -2,16804611683499    0
-0,00922678602778752    3,64579183313091    0
4,05322532125433    4,32513951282766    0
-2,27375967829133    4,80790942682064    0
-2,55558202754046    1,46546215094598E-19    0
3,20926837008251    4,65396374953253    0
-2,06619681594698    1,34481944439226    0
-4,90773423074042    -6,38899253053576E-309    0
2,1893040197829    -0,874945021198757    0
0,167018718313062    4,47913321071913    0
-4,05701223716932    2,49162363510837    0
1,70574132665328    3,6896425842737    0
-3,65066947219925    -3,00193839411758    0
0,435171630598379    3,20976031074633    0
-2,19120823092103    -0,428339576058046    0
2,33624163027656    -3,21052889524949    0
-3,45386386345087    -9,50006369508811E-10    0
-0,0181428094731232    -2,80660732447257    0
-1,17127169459113    1,80097185988203E-154    0
3,46465017692093E-154    8,55359253541972E-39    0
2,26828156928474    -2,22296348458763    0
-3,65071140429499    -0,874955663886008    0
2,50819859024947    -4,2857699394292    0
3,43169436022134    4,1728359762301    0
4,6445592258343    -0,458076553272065    0
2,2181374536039    4,4329553094846    0
4,90777895898202    0,852641566577858    0
-1,04656968515351    -3,20986422941123    0
-4,11708259913935    2,94954943657115    0
7,37300794894626E-39    4,15555304378339    0
3,88868586313216    -1,92511469072721    0
-3,65071369111821    1,11723794671362    0
-2,44731293995325    0,161679154164851    0
-2,51014675361127    -4,55589314900536    0
-2,23187494914457E-19    4,42111316323667    0
-0,147552586486692    2,40433452495461    0
2,54123892989163    1,37461437037285    0
4,26953433007566    5,24042666228796E-05    0
-0,912667387412057    2,48850891819329    0
-4,27000728208425    -3,1032640166485E-77    0
-1,71630799210285E-19    4,82410548311599    0
-2,26797821755489    4,84330016952276    0
-2,13476706445467    -4,4267859120978    0
0,592991620716924    2,60014492052008E-19    0
1,11443735741942    -9,18123503511747E-10    0
-2,54417206046366    -3,40475748007779E-77    0
2,38671894451837    -3,59552317855546    0
1,14738198945459    -4,17762907183619    0
1,52447014569285    3,20179627155641    0
-3,387870207608E-154    0,768595193139409    0
4,91923944089344    2,21747137429182    0
1,44563454327811E-38    2,41741059133539    0
3,67393983000607    2,1216544232183E-19    0
4,63916778895855    9,47143863977208E-39    0
-2,54693290210303E-308    2,78179619526533    0
1,90840995717235    -1,11064987299383    0
0,14222687528849    1,53539289765512E-154    0
2,1640348448199    -1,51141010383117E-19    0
-4,11713827216276    3,89490256029248    0
4,55297643040683    -1,30847887419062E-38    0
4,15997007356955    -3,22613214574258    0
4,00716556659165    1,43083359859941    0
-3,80999976713676    -5,1764012309687E-05    0
2,30765152142544    0,157467577802851    0
2,80649321876915    -4,32987414442969    0
1,70084449510755    -3,62298593196083    0
-3,72934450187778    1,38304076486819    0
4,23286500017753E-77    -3,01872203024902    0
-1,2222812104545E-38    -0,669001520152898    0
1,2509846909818E-19    -4,8984877456855    0
2,77878640591362    0,0553529314023224    0
-3,55413772916577E-77    -1,71710155940596    0
6,69675254511217E-39    -1,67313803763749    0
4,40009573059272    0,15793797207574    0
2,96152094232773E-154    0,0134524472531554    0
-2,23591464748116    0,0120218587163929    0
0,314863292692325    1,6731380326598    0
-0,405236380148014    -0,723546408116775    0
-4,5935437709979    3,36781422495686    0
0,180868484175678    0,669343043330758    0
2,12571015638556    -4,0115440552405    0
1,13048903853887    1,68044356451426    0
1,20095856375356E-38    0,98768843401372    0
2,79346070067458E-19    3,35909505284665    0
-3,89766147316877    3,88825025016637    0
4,90107612471942    3,96051582752244    0
-3,8086141363192    0,84483694308104    0
-2,99828276563136    2,5849997585623    0
-0,952842968462419    2,4528990109395    0
2,7463932982662    1,08348274328465    0
1,32879654395384E-38    0,493844367589557    0
0,577657942085628    4,16159922683686    0
4,3646077017135    2,26824575066067E-308    0
4,83585037283233    0,706347253036848    0
-3,72373733733447E-154    2,14791927454533    0
0,740515334503271    -3,41913736510888    0
1,83715219699276    0,413763688408697    0
0,324810663267387    -0,254832715209749    0
1,33342800998614E-38    0,312029410554377    0
-0,127242129961777    -0,254832715209127    0
1,33333987710054E-38    0,493844319548005    0
-0,180868484763956    0,669343137781592    0
-3,4200217511265    -3,4182485453555    0
-0,180868484188744    0,669343137927307    0
-1,65872000002502    0,680302952410765    0
-3,75027559892494    2,1417628970274E-38    0
-1,83066951730788E-19    2,21517832922593E-77    0
-7,62092698215263E-05    0,641249739789996    0
-2,96882160945703E-154    4,94804104661269    0
-4,0273878379042    1,19261252050875    0
1,65838129704165    3,58852675901435    0
4,80868552336874    0,0938405601711901    0
-3,68283986983877    -0,278592072671019    0
-1,65838033648641    3,54470874004518    0
0,30017816927412    -4,59903670060664    0
-0,546007814064236    1,76449105587095E-37    0
-0,325978521875096    4,60072958000417    0
3,18403125625695    2,01012251050991E-77    0
1,32653405752091    -1,65678671216741E-308    0
1,65993688845482    3,54362528313174    0
-0,17079286189359    3,27651504174688    0
-3,88995211736037    2,76084285541451    0
4,30378006578279E-77    -1,06443877019524    0
-4,03750326871827    0,674968820783082    0
1,35253549066667E-38    0,490809111958805    0
-4,88119207651761    4,59884144574274    0
-4,3432899594437    2,73825257828891    0
-1,43932044850875E-38    -3,28122979162677    0
4,20167971365232    3,75265772239945    0
3,12647462245116    -1,28950156816136    0
-4,25842912792239E-77    2,37041093688639E-77    0
0,413388640346652    2,41402125080057    0
-0,271378962426225    0,0111257475931185    0
4,81429793647089    4,90676362994427    0
-2,53704124015618    -1,53257901387034E-19    0
6,52641024819109E-05    7,13827065852869E-05    0
-2,53810747522677    -2,36240221093604E-77    0
-3,19437588578514E-154    0,146191776012664    0
-3,38238876442062    1,8360057460166    0
4,60111575766134    -8,23997434795702E-10    0
-2,53810745815814    2,36196528960037E-77    0
-4,04453527137848    3,61583440392642    0
4,31008002266698    2,21530000882226    0
-2,53209350410499    -2,09287403666097E-19    0
-2,2614601288277    4,67878970335759E-05    0
-1,73063972820281    -3,54598869008659    0
-1,72214734565844E-14    3,05474084269746E-77    0
-4,31008004694729    0,272976032119661    0
-2,73603414081564    2,7488581053707    0
-4,93341830463966E-05    4,1886409587804E-05    0
-3,06180506390021    7,10705327280422E-05    0
-2,10508127626543    5,98917161725846E-05    0
2,07379741402167    1,34174976181465    0
2,79085110210514    -0,0367766566835947    0
-3,05636461222897    7,4007571633835E-05    0
-4,3100754026003    0,0699481043280812    0
3,06180435436106    7,1070558985414E-05    0
-4,27974557699741    2,09277456665454E-19    0
-2,1202461663823    1,52485110483617E-19    0
-3,85859316615788    0,0857603448691688    0
-1,02568646368894    8,47677800450365E-39    0
-3,88098749689241    1,88308851278219    0
-3,05817241549134    5,17452544802199E-05    0
-3,12026724003025E-77    1,57604070194333    0
3,8728302511223    -3,01857838227748E-154    0
4,09208694418898    -6,81358732837307E-39    0
3,06180436030671    -3,0185783823052E-154    0
2,76676066581475    -0,58002608178228    0
6,56630122686609E-39    -5,4906738171993E-05    0
2,95148777345199    0,0837348018563377    0
3,07352805653285    2,58498479499714    0
2,68429682565591E-307    -2,15480249578696    0
-3,06009274863316    0,0715051144098814    0
-4,61105072791849    4,13715808201976    0
-3,09399555160506E-77    3,5378161739948E-05    0
-4,35502607811011    -3,46358390138567E-19    0
0,0161057794233396    -0,0715051144048394    0
4,93360942257004E-05    1,26346361183643    0
-3,05371175353352E-77    -3,53781617399452E-05    0
2,73562423779425    1,16084983150146    0
-2,33851487149319    -4,45156643886549    0
4,61106530780133    4,91190468422617    0
-2,76868750391096    1,76804292882469    0
-3,60542917613256    -4,87874187523441    0
-4,2970517926688    -4,72900285558144    0
4,61106630329678    4,91190471916127    0
-3,62996226034393    2,00087047762537    0
-1,23631164511036E-19    -0,0130852635318526    0
3,29084646774903    -2,05901737163097    0
-1,93971656142786E-308    -0,722032429160272    0
